text_cli,gref_cli,grf_cli,ft_cli,grs_cli,ssr_cli,text_ari,gref_ari,grf_ari,ft_ari,grs_ari,ssr_ari,text_lwf,gref_lwf,grf_lwf,ft_lwf,grs_lwf,ssr_lwf,text_MATTR,gref_MATTR,grf_MATTR,ft_MATTR,grs_MATTR,ssr_MATTR,text_MTLD,gref_MTLD,grf_MTLD,ft_MTLD,grs_MTLD,ssr_MTLD,text_HDD,gref_HDD,grf_HDD,ft_HDD,grs_HDD,ssr_HDD,text_entropy,gref_entropy,grf_entropy,ft_entropy,grs_entropy,ssr_entropy,text_sent,gref_sent,grf_sent,ft_sent,grs_sent,ssr_sent,text_word,gref_word,grf_word,ft_word,grs_word,ssr_word,text_char,gref_char,grf_char,ft_char,grs_char,ssr_char,text_sdensity,gref_sdensity,grf_sdensity,ft_sdensity,grs_sdensity,ssr_sdensity,text_wdensity,gref_wdensity,grf_wdensity,ft_wdensity,grs_wdensity,ssr_wdensity
12.68,21.9,21.6,22.46,21.6,20.44,290.5,111.2,60.2,30.7,60.2,49.3,60.0,79.0,83.0,36.0,83.0,78.0,98.27956989247313,99.49238578680203,99.1578947368421,99.42857142857142,99.1578947368421,84.3243243243243,79.51016615702352,146.54329128440367,119.31652173913041,53.23499999999999,119.31652173913041,11.97922512676611,96.62665419938281,98.40357548716798,98.30622826088393,97.1173602752554,98.30622826088393,87.46351798983424,4.2445843175156,4.304797908689367,4.364599189918083,4.30962032827684,4.364599189918083,4.307339048642847,25,12,7,2,7,8,650,224,111,43,111,100,2928,1340,667,273,667,523,3.8461538461538463,5.357142857142857,6.306306306306306,4.651162790697675,6.306306306306306,8.0,22.19945355191257,16.716417910447763,16.64167916041979,15.75091575091575,16.64167916041979,19.120458891013385
11.69,17.78,20.62,17.31,20.62,16.15,343.0,158.9,61.9,38.4,61.9,29.9,58.0,72.0,73.0,52.5,73.0,35.0,98.62068965517233,100.0,100.0,99.28571428571428,100.0,100.0,106.48245614035088,189.2180019540791,185.06352941176476,52.10526315789474,185.06352941176476,71.68,97.75139531060528,98.7547784067201,99.18064197511373,96.59571195668786,99.18064197511373,98.2385137218617,4.273333810125238,4.33284196735579,4.4258703021487396,4.387914228051835,4.4258703021487396,4.3740734294791395,26,17,6,3,6,3,751,339,117,73,117,53,3317,1800,682,379,682,279,3.462050599201065,5.014749262536873,5.128205128205128,4.10958904109589,5.128205128205128,5.660377358490567,22.64094060898402,18.833333333333332,17.155425219941346,19.261213720316622,17.155425219941346,18.996415770609318
13.37,19.52,20.97,23.91,20.97,19.46,1318.4,150.3,59.7,29.0,59.7,60.0,66.0,82.0,84.0,32.0,84.0,83.0,98.94943159545274,99.644128113879,99.58762886597937,100.0,99.58762886597937,100.0,78.83132833183555,158.90612346673134,119.01166666666668,53.94666666666666,119.01166666666668,89.22727272727272,97.97114959502447,98.56361863316813,98.44557567476204,97.53787878787874,98.44557567476204,98.30740849641731,4.362269083269115,4.22830675248568,4.2782844908693205,4.2662009434331845,4.2782844908693205,4.198019553493106,142,14,6,2,6,6,3147,318,114,37,114,114,13861,1770,658,241,658,649,4.512233873530346,4.40251572327044,5.263157894736842,5.405405405405405,5.263157894736842,5.263157894736842,22.703989611139168,17.966101694915253,17.325227963525837,15.352697095435685,17.325227963525837,17.565485362095533
16.8,21.67,21.14,18.93,21.14,18.12,791.7,123.5,56.8,35.8,56.8,59.1,75.0,79.0,80.0,48.0,80.0,75.0,99.12031047865446,99.73214285714288,100.0,96.92307692307692,100.0,99.009900990099,79.28539655437397,297.0514285714286,210.58333333333346,28.523263711410948,210.58333333333346,75.86319885316405,97.9530524455756,99.15111425854106,99.0793914013793,94.37726319801969,99.0793914013793,97.62894378316808,4.284931756957906,4.298465595028232,4.328842226090432,4.213975359940313,4.328842226090432,4.208825931389173,66,11,5,4,5,4,1734,252,104,62,104,112,9056,1496,619,347,619,626,3.8062283737024223,4.365079365079365,4.807692307692308,6.451612903225806,4.807692307692308,3.571428571428571,19.147526501766784,16.844919786096256,16.80129240710824,17.86743515850144,16.80129240710824,17.89137380191693
18.07,21.03,20.15,22.59,20.15,19.81,385.6,140.9,60.4,45.7,60.4,59.1,73.0,74.0,78.0,61.5,78.0,75.0,99.42544459644323,99.84615384615385,99.8,99.0909090909091,99.8,99.18367346938774,107.7685546875,158.47755138838804,144.21333333333337,57.79069767441861,144.21333333333337,50.499562809676476,98.29008139247085,98.75264609209255,98.74790295002752,95.76031887594468,98.74790295002752,97.03657736722283,4.31251457500728,4.2141326504947125,4.273449961241251,4.197872643358854,4.273449961241251,4.175398084496001,39,12,5,3,5,7,881,288,112,79,112,110,4581,1700,658,478,658,639,4.426787741203178,4.166666666666666,4.464285714285714,3.79746835443038,4.464285714285714,6.363636363636363,19.231608819035145,16.941176470588236,17.02127659574468,16.527196652719663,17.02127659574468,17.214397496087635
12.91,18.13,17.14,22.24,17.14,14.53,316.7,119.1,60.6,35.3,60.6,61.0,69.0,73.0,75.0,41.0,75.0,69.0,98.65546218487393,99.45454545454547,98.84615384615384,99.1304347826087,98.84615384615384,99.62616822429906,60.35445659943046,184.15594541910332,120.96000000000001,77.77777777777776,120.96000000000001,55.5,97.37604805113901,98.84579680841695,98.27906021302513,98.07142857142762,98.27906021302513,96.47577878050613,4.300360393811666,4.335244361144397,4.361683852571608,4.118177615619855,4.361683852571608,4.111552220965299,32,11,4,3,4,6,711,249,121,54,121,127,3214,1341,637,337,637,615,4.50070323488045,4.417670682730924,3.3057851239669422,5.555555555555555,3.3057851239669422,4.724409448818897,22.121966397013068,18.568232662192393,18.995290423861853,16.023738872403563,18.995290423861853,20.650406504065042
16.56,19.12,17.95,16.88,17.95,15.51,1680.2,199.0,64.2,15.1,64.2,61.8,72.0,75.0,76.0,12.0,76.0,73.0,99.00463678516246,99.468085106383,99.44954128440367,96.66666666666669,99.44954128440367,98.67924528301886,82.89935082574917,204.66572021538954,148.9716666666667,23.893333333333334,148.9716666666667,52.238955823293175,97.78662812640448,98.51580575871814,98.06398727564704,95.00000000000016,98.06398727564704,96.25306105761204,4.29700314308544,4.230220290641218,4.223170451301174,4.073639011704259,4.223170451301174,4.246503155711671,132,16,4,1,4,6,3775,429,127,18,127,127,19326,2350,687,97,687,634,3.496688741721855,3.7296037296037294,3.149606299212598,5.555555555555555,3.149606299212598,4.724409448818897,19.53327124081548,18.25531914893617,18.486171761280932,18.556701030927837,18.486171761280932,20.031545741324923
16.85,19.93,17.95,21.55,17.95,21.43,1908.8,173.7,61.9,43.6,61.9,55.0,73.0,78.0,81.0,58.0,81.0,77.5,98.90050951997884,99.13580246913584,99.41747572815534,99.04761904761907,99.41747572815534,100.0,86.96392090360301,158.7954076116862,139.3791304347826,68.41444444444446,139.3791304347826,91.0,97.37395140735337,98.55604838453903,98.58394760023086,96.81139755766912,98.58394760023086,97.72673923003312,4.2876044816317584,4.237994720183763,4.289725299015336,4.143148309566585,4.289725299015336,4.263436304109517,164,17,5,4,5,6,4284,376,124,74,124,99,22052,2083,662,448,662,597,3.828197945845005,4.521276595744681,4.032258064516129,5.405405405405405,4.032258064516129,6.0606060606060606,19.426809359695266,18.050888142102735,18.731117824773413,16.517857142857142,18.731117824773413,16.582914572864322
9.89,19.75,21.2,17.13,21.2,16.33,604.3,192.1,58.6,24.5,58.6,62.9,59.0,78.0,82.0,28.5,82.0,78.0,99.27609427609417,99.7245179063361,100.0,100.0,100.0,99.27927927927927,89.3208235375543,201.94290854874254,192.07999999999996,114.33333333333331,192.07999999999996,58.89517050262312,97.41616478450673,98.63345712134539,99.24913074291415,98.68601986249149,99.24913074291415,97.26949441030038,4.232942717091436,4.241678564807266,4.259127744057023,4.202722978840232,4.259127744057023,4.190970931931478,43,17,4,3,4,5,1352,417,113,41,113,128,5578,2303,645,211,645,656,3.1804733727810652,4.07673860911271,3.5398230088495577,7.317073170731707,3.5398230088495577,3.90625,24.238078164216564,18.106817194963092,17.519379844961243,19.431279620853083,17.519379844961243,19.51219512195122
14.13,17.38,17.95,14.63,17.95,18.24,2029.1,160.1,63.2,22.0,63.2,66.8,65.0,70.0,72.0,25.5,72.0,75.0,98.87251099043225,99.1095890410959,98.99999999999999,99.3103448275862,98.99999999999999,98.91891891891892,89.46300216363488,115.19184236149272,51.49187935034803,28.3125,51.49187935034803,62.61611860844285,97.79278019376999,98.22343180819973,97.30584307607005,94.77028347996097,97.30584307607005,96.80123689317756,4.351835940863672,4.305404962109419,4.363268195094825,4.136499298948446,4.363268195094825,4.298635642466699,173,15,4,1,4,5,4511,345,124,39,124,129,21570,1800,675,193,675,719,3.8350698293061405,4.3478260869565215,3.225806451612903,2.564102564102564,3.225806451612903,3.875968992248062,20.91330551692165,19.166666666666668,18.37037037037037,20.207253886010363,18.37037037037037,17.941585535465926
11.58,18.48,19.17,20.03,19.17,14.59,214.0,138.0,60.8,24.8,60.8,55.4,64.0,75.0,80.0,25.0,80.0,72.0,98.6157517899762,99.2248062015504,99.41176470588235,99.23076923076923,99.41176470588235,99.79381443298969,77.55,167.81946275543837,174.7822222222223,126.00000000000004,174.7822222222223,51.52937649880096,97.01106377785403,98.63639633190482,98.71100798458058,99.0804597701154,98.71100798458058,96.5072174795888,4.161251669112752,4.188602217603957,4.232211142186943,4.282669280070234,4.232211142186943,4.138672717874332,13,13,6,2,6,5,482,296,119,37,119,111,2067,1583,658,199,658,554,2.6970954356846475,4.391891891891892,5.042016806722689,5.405405405405405,5.042016806722689,4.504504504504505,23.31881954523464,18.69867340492735,18.085106382978726,18.592964824120603,18.085106382978726,20.03610108303249
13.95,18.25,18.41,9.96,18.41,16.96,1413.6,112.3,64.1,8.6,64.1,59.9,65.0,72.0,72.0,6.5,72.0,78.0,98.75228018971187,99.90291262135923,100.0,95.0,100.0,99.0,74.30349095915614,228.6666666666667,155.44869565217394,40.319999999999986,155.44869565217394,50.108428287212874,97.5416738003945,99.03827003646973,98.84673102461672,96.96969696969705,98.84673102461672,96.3621873345789,4.239062886061901,4.177816032003326,4.1872401556273395,3.9237099632630446,4.1872401556273395,4.1707641242889,84,11,6,1,6,6,3042,239,127,14,127,118,14706,1266,691,65,691,627,2.7613412228796843,4.602510460251046,4.724409448818897,7.142857142857142,4.724409448818897,5.084745762711865,20.685434516523866,18.878357030015795,18.37916063675832,21.53846153846154,18.37916063675832,18.819776714513555
17.61,18.36,19.75,18.33,19.75,16.21,1626.2,100.6,60.6,16.3,60.6,58.2,66.0,73.0,74.0,14.0,74.0,72.0,98.58173831189238,99.23076923076921,98.99999999999999,96.66666666666667,98.99999999999999,95.29411764705877,62.43956495308868,197.69142857142862,131.6730434782609,71.68,131.6730434782609,44.16666666666667,96.72821557973997,98.82294685570832,98.57299604230015,98.33333333333353,98.57299604230015,97.36197543822576,4.298725204025403,4.227930326916757,4.210915419254639,4.10441277211712,4.210915419254639,4.298553363166817,133,7,4,1,4,4,3805,207,114,18,114,115,19321,1131,658,101,658,599,3.4954007884362683,3.3816425120772946,3.508771929824561,5.555555555555555,3.508771929824561,3.4782608695652173,19.693597639873715,18.30238726790451,17.325227963525837,17.82178217821782,17.325227963525837,19.198664440734557
17.09,16.85,15.4,17.13,15.4,19.46,466.3,132.1,64.1,38.1,64.1,59.0,67.0,64.0,64.0,48.0,64.0,80.0,99.18681318681315,99.91902834008097,100.0,99.66101694915254,100.0,100.0,100.14592765968332,149.7891270966218,136.72689655172414,56.77470355731225,136.72689655172414,65.62313062317575,97.27143910005067,98.61104690353218,98.68074212869313,97.39702969775803,98.68074212869313,97.45153530959553,4.200564723474964,4.238435585462734,4.230080147232586,4.179642400282137,4.230080147232586,4.119922656790998,36,14,7,3,7,6,1016,277,131,73,131,113,5327,1449,658,375,658,636,3.543307086614173,5.054151624548736,5.343511450381679,4.10958904109589,5.343511450381679,5.3097345132743365,19.07264877041487,19.116632160110424,19.908814589665656,19.466666666666665,19.908814589665656,17.767295597484274
14.24,21.49,21.49,18.76,21.49,18.12,2037.7,180.9,58.6,32.3,58.6,60.2,70.0,78.0,80.0,38.5,80.0,79.0,98.83639980109426,99.34911242603552,98.93617021276596,97.77777777777777,98.93617021276596,98.83495145631066,69.0072764099354,228.70605122207309,268.91200000000003,42.306010928961754,268.91200000000003,62.7060267248432,97.80364931286543,98.88834069130549,99.3372053107777,95.86676483729543,99.3372053107777,97.34786677490987,4.291014667411045,4.276771400426903,4.32546856320945,4.161710985633436,4.32546856320945,4.221679002998188,153,20,4,4,4,6,4547,386,109,56,109,116,21692,2247,646,304,646,640,3.364855948977348,5.181347150259067,3.669724770642202,7.142857142857142,3.669724770642202,5.172413793103448,20.961644846026182,17.178460169114373,16.873065015479877,18.421052631578945,16.873065015479877,18.125
17.49,18.54,16.67,25.07,16.67,19.05,1167.0,129.7,63.3,28.1,63.3,60.1,69.0,76.0,78.0,26.0,78.0,77.0,99.34296977660965,99.41666666666666,98.90909090909089,100.0,98.90909090909089,98.58585858585857,131.53614074310553,188.02215202527094,151.62000000000003,126.00000000000004,151.62000000000003,56.20543391035194,98.49637144959944,98.71749607466604,98.86599135201583,99.0804597701154,98.86599135201583,97.26385751082553,4.321487302449188,4.237350371279098,4.237235861381624,4.171597746420516,4.237235861381624,4.271742211626531,93,10,4,2,4,6,2671,279,128,34,128,116,13787,1486,665,220,665,647,3.481842006739049,3.584229390681003,3.125,5.88235294117647,3.125,5.172413793103448,19.373322695292668,18.775235531628535,19.248120300751882,15.454545454545453,19.248120300751882,17.928902627511594
16.62,19.52,18.47,23.63,18.47,19.17,775.4,214.0,60.3,41.2,60.3,62.7,68.0,75.0,76.0,48.5,76.0,74.0,98.93190921228289,99.60591133004928,100.0,95.99999999999999,100.0,98.86792452830187,98.20788762489941,207.01623320195915,185.06352941176476,39.61185549525102,185.06352941176476,76.98242410408582,97.9151158109182,98.80780662504101,99.04507949981007,94.9750458714156,99.04507949981007,97.4897083149279,4.3199233015647005,4.321756715580261,4.251686614760656,4.2634485267513105,4.251686614760656,4.265619640421301,54,19,4,3,4,5,1808,474,122,64,122,120,8923,2570,648,415,648,680,2.9867256637168142,4.008438818565401,3.278688524590164,4.6875,3.278688524590164,4.166666666666666,20.26224364003138,18.443579766536967,18.82716049382716,15.421686746987953,18.82716049382716,17.647058823529413
13.9,23.52,20.1,24.9,20.1,24.33,2003.7,124.1,64.5,31.3,64.5,61.6,79.0,74.0,77.0,33.5,77.0,91.0,98.51966873706047,99.45945945945947,99.44444444444443,100.0,99.44444444444443,99.36842105263159,66.11388282228532,246.57379310344834,175.61599999999999,342.9999999999999,175.61599999999999,114.345,97.70750414690393,98.78510995032069,99.10954875404666,99.66386554621963,99.10954875404666,98.23001404971889,4.345167260114643,4.235893864731628,4.306918510918632,4.224930449474335,4.306918510918632,4.173029336963099,157,13,7,1,7,4,4687,252,125,43,125,114,21347,1559,712,262,712,705,3.349690633667591,5.158730158730158,5.6000000000000005,2.3255813953488373,5.6000000000000005,3.508771929824561,21.956246779406943,16.164207825529186,17.5561797752809,16.412213740458014,17.5561797752809,16.170212765957448
15.81,20.33,20.97,30.11,20.97,18.99,255.2,128.6,60.7,31.6,60.7,54.6,71.0,79.0,82.0,23.0,82.0,75.0,99.21649484536087,98.47457627118649,99.39393939393939,100.0,99.39393939393939,98.87640449438202,80.65174854288094,133.8053097345133,174.73647058823528,47.32000000000001,174.73647058823528,81.40399002493766,97.85145830517901,98.30241122420081,99.02467825309557,97.53846153846224,99.02467825309557,97.4459352869955,4.384958222641833,4.235689736772197,4.252312625922455,4.248511986666574,4.252312625922455,4.3364364762366625,26,12,6,2,6,4,590,273,115,33,115,113,2829,1529,670,221,670,584,4.406779661016949,4.395604395604396,5.217391304347826,6.0606060606060606,5.217391304347826,3.5398230088495577,20.855425945563805,17.854807063440155,17.16417910447761,14.93212669683258,17.16417910447761,19.34931506849315
14.01,17.49,17.83,21.43,17.83,21.2,783.8,157.6,60.6,43.5,60.6,54.2,58.0,69.0,73.0,58.0,73.0,74.0,99.00131406044663,99.19191919191923,99.61165048543688,99.35483870967741,99.61165048543688,98.60465116279067,98.14708548877394,239.9519502573076,213.71466666666666,56.58247967479675,213.71466666666666,62.79750164365549,97.85584157358363,98.90617676398499,99.1675792146387,97.89453601953684,99.1675792146387,97.10718048819331,4.2220782595681605,4.242393640477398,4.29704783132404,4.182275022499729,4.29704783132404,4.217218661342379,63,12,5,4,5,4,1716,335,120,74,120,97,8197,1772,644,446,644,586,3.6713286713286712,3.582089552238806,4.166666666666666,5.405405405405405,4.166666666666666,4.123711340206185,20.93448822740027,18.905191873589164,18.633540372670808,16.591928251121075,18.633540372670808,16.552901023890783
13.95,19.35,19.28,19.03,19.28,14.7,1454.8,132.7,62.3,21.2,62.3,64.9,68.0,76.0,78.0,21.0,78.0,68.0,99.14450035945383,99.51219512195122,99.61904761904762,100.0,99.61904761904762,97.41379310344826,76.17399836197401,161.10372064558956,158.41333333333338,40.320000000000014,158.41333333333338,39.99348109517601,98.08603375755905,98.7323962008081,99.02595340129587,97.10144927536274,99.02595340129587,94.98187272631536,4.463913698233877,4.209504989876618,4.216648559949719,4.362410147933141,4.216648559949719,4.123402500257164,277,16,9,2,9,4,3595,282,121,29,121,130,15830,1548,677,156,677,656,7.705146036161335,5.673758865248227,7.43801652892562,6.896551724137931,7.43801652892562,3.076923076923077,22.710044219835755,18.217054263565892,17.872968980797637,18.58974358974359,17.872968980797637,19.817073170731707
17.49,18.59,16.27,25.07,16.27,18.36,718.5,168.6,65.0,27.7,65.0,57.6,65.0,68.0,70.0,27.0,70.0,87.0,99.29899856938472,99.49526813880125,98.94736842105262,100.0,98.94736842105262,100.0,122.07219526073158,262.86339750053344,216.5955555555555,73.17333333333337,216.5955555555555,79.4877529286475,98.54917211694368,98.94974253203597,99.03568058602332,97.94464794464892,99.03568058602332,97.79687886735647,4.311325882276843,4.306312838155299,4.273495035085814,4.228000114021945,4.273495035085814,4.202526451831949,62,21,8,1,8,7,1632,366,136,34,136,113,8430,1958,681,209,681,612,3.799019607843137,5.737704918032787,5.88235294117647,2.941176470588235,5.88235294117647,6.1946902654867255,19.359430604982204,18.692543411644536,19.970631424375917,16.267942583732058,19.970631424375917,18.4640522875817
16.45,17.55,16.62,19.34,16.62,17.08,1781.6,148.7,63.5,38.7,63.5,62.0,67.0,78.0,79.0,52.5,79.0,74.0,98.93447293447319,99.14285714285717,98.91891891891892,100.0,98.91891891891892,99.81481481481481,82.73312609177975,144.3545001075336,123.43333333333332,74.42,123.43333333333332,89.15277777777777,97.4488263469195,98.20952343052089,98.12426579797193,97.55762632861705,98.12426579797193,97.7749693575398,4.294958052843233,4.186141439596996,4.118363091527876,4.264830029692468,4.118363091527876,4.227238151440224,169,13,6,5,6,5,4082,317,126,69,126,124,20370,1671,664,384,664,653,4.140127388535031,4.100946372239748,4.761904761904762,7.246376811594203,4.761904761904762,4.032258064516129,20.039273441335297,18.970676241771393,18.97590361445783,17.96875,18.97590361445783,18.98928024502297
